player,pos_x,age_x,team_id_x,g_x,gs_x,mp_x,fg_per_poss,fga_per_poss,fg_pct_x,fg3_per_poss,fg3a_per_poss,fg3_pct_x,fg2_per_poss,fg2a_per_poss,fg2_pct_x,ft_per_poss,fta_per_poss,ft_pct_x,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg,pos_y,age_y,team_id_y,g_y,mp_y,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,pos_x,age_x,team_id_x,g_x,gs_y,mp_per_g,fg_per_g,fga_per_g,fg_pct_y,fg3_per_g,fg3a_per_g,fg3_pct_y,fg2_per_g,fg2a_per_g,fg2_pct_y,efg_pct,ft_per_g,fta_per_g,ft_pct_y,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,pos_y,age_y,team_id_y,g_y,gs,mp,fg_per_mp,fga_per_mp,fg_pct,fg3_per_mp,fg3a_per_mp,fg3_pct,fg2_per_mp,fg2a_per_mp,fg2_pct,ft_per_mp,fta_per_mp,ft_pct,orb_per_mp,drb_per_mp,trb_per_mp,ast_per_mp,stl_per_mp,blk_per_mp,tov_per_mp,pf_per_mp,pts_per_mp,votes_first,points_won
Pace Mannion,SF,26,NJN,23,3,284,5.1,15.6,.330,0.5,1.5,.333,4.6,14.1,.329,3.0,5.1,.581,1.7,4.8,6.5,7.5,3.0,0.7,3.8,5.3,13.8,,86,108,SF,26,NJN,23,284,8.4,.386,.096,.330,4.0,11.5,7.7,21.4,3.0,0.8,17.6,18.6,,-0.4,0.3,-0.2,-0.026,,-4.1,0.6,-3.5,-0.1,SF,26,NJN,23,3,12.3,1.3,4.1,.330,0.1,0.4,.333,1.2,3.7,.329,.346,0.8,1.3,.581,0.4,1.3,1.7,2.0,0.8,0.2,1.0,1.4,3.6,SF,26,NJN,23,3,284,3.9,11.9,.330,0.4,1.1,.333,3.5,10.8,.329,2.3,3.9,.581,1.3,3.7,4.9,5.7,2.3,0.5,2.9,4.1,10.5,0.0,0.0
Bill Martin,SF,24,NYK,8,0,68,6.4,17.9,.360,0.0,0.0,,6.4,17.9,.360,5.0,5.7,.875,1.4,3.6,5.0,0.0,2.9,1.4,5.0,3.6,17.9,,78,110,SF,24,NYK,8,68,6.2,.438,.000,.320,3.3,8.3,5.8,0.0,2.9,1.7,19.7,21.8,,-0.2,0.1,-0.1,-0.087,,-8.8,-2.3,-11.1,-0.2,SF,24,NYK,8,0,8.5,1.1,3.1,.360,0.0,0.0,,1.1,3.1,.360,.360,0.9,1.0,.875,0.3,0.6,0.9,0.0,0.5,0.3,0.9,0.6,3.1,SF,24,NYK,8,0,68,4.8,13.2,.360,0.0,0.0,,4.8,13.2,.360,3.7,4.2,.875,1.1,2.6,3.7,0.0,2.1,1.1,3.7,2.6,13.2,0.0,0.0
Fernando Mart�n,C,24,POR,24,0,146,2.8,9.7,.290,0.0,0.3,.000,2.8,9.4,.300,1.3,3.4,.364,2.5,6.3,8.8,2.8,2.2,0.3,6.3,7.5,6.9,,56,108,C,24,POR,24,146,-0.9,.307,.032,.355,6.3,15.0,10.7,7.2,2.2,0.4,35.8,15.0,,-0.6,0.2,-0.4,-0.144,,-9.5,0.8,-8.7,-0.2,C,24,POR,24,0,6.1,0.4,1.3,.290,0.0,0.0,.000,0.4,1.3,.300,.290,0.2,0.5,.364,0.3,0.8,1.2,0.4,0.3,0.0,0.8,1.0,0.9,C,24,POR,24,0,146,2.2,7.6,.290,0.0,0.2,.000,2.2,7.4,.300,1.0,2.7,.364,2.0,4.9,6.9,2.2,1.7,0.2,4.9,5.9,5.4,0.0,0.0
Maurice Martin,SF,22,DEN,43,0,286,8.1,21.3,.378,0.5,2.4,.200,7.6,19.0,.400,6.6,10.4,.636,1.9,4.6,6.5,5.5,2.1,0.9,5.2,7.6,23.2,,89,110,SF,22,DEN,43,286,9.4,.448,.111,.489,4.1,11.4,7.5,15.9,2.1,1.2,16.7,26.5,,-0.5,0.2,-0.2,-0.042,,-4.8,-2.1,-6.9,-0.4,SF,22,DEN,43,0,6.7,1.2,3.1,.378,0.1,0.3,.200,1.1,2.8,.400,.389,1.0,1.5,.636,0.3,0.7,1.0,0.8,0.3,0.1,0.8,1.1,3.4,SF,22,DEN,43,0,286,6.4,17.0,.378,0.4,1.9,.200,6.0,15.1,.400,5.3,8.3,.636,1.5,3.7,5.2,4.4,1.6,0.8,4.2,6.0,18.5,0.0,0.0
Wes Matthews,PG,27,LAL,50,0,532,7.9,16.6,.476,0.1,0.3,.333,7.8,16.3,.478,2.6,3.2,.806,1.2,3.0,4.2,8.9,2.0,0.4,4.5,4.7,18.5,,101,109,PG,27,LAL,50,532,11.7,.513,.016,.193,2.9,6.6,4.9,24.1,2.0,0.4,20.1,19.4,,0.1,0.5,0.6,.054,,-2.6,-1.8,-4.4,-0.3,PG,27,LAL,50,0,10.6,1.8,3.7,.476,0.0,0.1,.333,1.8,3.7,.478,.479,0.6,0.7,.806,0.3,0.7,0.9,2.0,0.5,0.1,1.0,1.1,4.2,PG,27,LAL,50,0,532,6.0,12.7,.476,0.1,0.2,.333,6.0,12.5,.478,2.0,2.4,.806,0.9,2.3,3.2,6.8,1.6,0.3,3.5,3.6,14.1,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,TOT,81,1968,15.3,.623,.002,.820,9.4,15.1,12.1,13.9,0.9,0.4,17.3,16.0,,4.0,1.4,5.4,.132,,0.7,0.0,0.6,1.3,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,LAC,35,1132,15.4,.613,.000,.789,9.3,15.6,12.2,15.3,1.1,0.5,18.4,16.8,,2.0,0.5,2.5,.105,,0.8,0.1,0.8,0.8,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,TOT,81,31,24.3,3.1,5.9,.530,0.0,0.0,.000,3.1,5.9,.532,.530,3.7,4.8,.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,LAC,35,31,32.3,4.3,8.3,.519,0.0,0.0,,4.3,8.3,.519,.519,5.1,6.5,.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,TOT,81,31,1968,4.6,8.7,.530,0.0,0.0,.000,4.6,8.7,.532,5.5,7.2,.775,3.2,4.8,8.0,3.6,0.7,0.3,2.5,3.3,14.8,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,LAC,35,31,1132,4.8,9.2,.519,0.0,0.0,,4.8,9.2,.519,5.6,7.3,.776,3.3,4.7,8.0,3.9,0.8,0.3,2.8,3.2,15.2,0.0,0.0
Cedric Maxwell,SF,31,TOT,81,31,1968,6.1,11.5,.530,0.0,0.0,.000,6.1,11.4,.532,7.3,9.4,.775,4.2,6.2,10.5,4.7,0.9,0.3,3.3,4.3,19.4,,120,111,SF,31,HOU,46,836,15.2,.639,.005,.867,9.6,14.5,12.1,11.9,0.7,0.3,15.6,15.0,,2.0,0.9,2.9,.167,,0.6,-0.2,0.4,0.5,SF,31,HOU,46,0,18.2,2.2,4.1,.548,0.0,0.0,.000,2.2,4.1,.551,.548,2.7,3.5,.773,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2,SF,31,HOU,46,0,836,4.4,8.1,.548,0.0,0.0,.000,4.4,8.1,.551,5.4,7.0,.773,3.1,4.8,7.9,3.2,0.6,0.2,2.1,3.3,14.3,0.0,0.0
